
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1           0           0           0
           2           0           0           0
           3           0           0           0
           4           0           0           0
           5           0           0           0
           6           0           0           0
           7           0           0           0
           8           0           0           0
           9           0           0           0
          10           0           0           0
          11           0           0           0
          12           0           0           0
          13           0           0           0
          14           0           0           0
          15           0           0           0
          16           0           0           0
          17           0           0           0
          18           0           0           0
          19           0           0           0
          20           0           0           0
           1     2376.87     2376.87           0
           2     2368.86     2372.86     2.83205
           3     2374.78      2373.5     1.95883
           4      2382.6     2375.78     2.45799
           5     2363.19     2373.26     2.98927
           6     2370.57     2372.81     2.52445
           7     2396.15     2376.15     3.76946
           8     2364.53     2374.69     3.56699
           9     2376.37     2374.88     3.17555
          10     2391.86     2376.58     3.28065
          11     2389.47     2377.75      3.1848
          12     2364.78     2376.67     3.09731
          13     2372.63     2376.36     2.87463
          14     2374.93     2376.26     2.67112
          15     2375.97     2376.24     2.49311
          16     2377.59     2376.32     2.33873
          17     2380.34     2376.56     2.21307
          18     2391.11     2377.37     2.23289
          19     2386.35     2377.84     2.16482
          20     2371.85     2377.54     2.07718
           1     2188.86     2188.86           0
           2     2207.16     2198.01     6.46952
           3     2188.47     2194.83     5.03447
           4     2163.11      2186.9     7.83613
           5     2198.03     2189.13     6.57729
           6     2198.55      2190.7     5.66552
           7     2217.49     2194.52     6.01191
           8     2191.09     2194.09     5.27571
           9     2183.16     2192.88     4.82744
          10     2215.46     2195.14     4.84423
          11     2194.92     2195.12     4.40388
          12     2195.65     2195.16     4.03711
          13     2205.87     2195.99     3.80964
          14      2188.7     2195.47     3.57292
          15     2202.35     2195.92     3.36405
          16     2183.67     2195.16     3.23981
          17     2203.74     2195.66     3.08828
          18     2201.32     2195.98     2.93268
          19     2199.08     2196.14     2.78288
          20     2216.69     2197.17     2.82708
           1     2002.76     2002.76           0
           2     2004.44      2003.6    0.593517
           3     1995.07     2000.76     2.35563
           4     2006.86     2002.28     2.20559
           5     1993.27     2000.48     2.39009
           6     2000.18     2000.43     1.99227
           7     1994.03     1999.52     1.90595
           8     1997.22     1999.23     1.68912
           9     2001.57     1999.49     1.52136
          10     2011.09     2000.65     1.75661
          11     2006.78     2001.21     1.68285
          12     1998.57     2000.99     1.55686
          13     1998.22     2000.78     1.45161
          14      2000.9     2000.78     1.34796
          15     2001.61     2000.84      1.2592
          16     2002.65     2000.95     1.18556
          17     2004.38     2001.15     1.13283
          18     2000.08     2001.09     1.07146
          19     1998.18     2000.94     1.02597
          20     2002.14        2001     0.97642
           1     1811.59     1811.59           0
           2     1810.18     1810.89      0.4995
           3     1818.28     1813.35     2.03926
           4     1817.37     1814.36     1.76012
           5     1808.73     1813.23     1.73121
           6     1816.85     1813.83     1.54411
           7     1808.04        1813     1.52956
           8     1812.33     1812.92     1.34067
           9     1810.97      1812.7      1.2091
          10     1817.15     1813.15     1.16723
          11     1812.98     1813.13     1.06122
          12     1816.57     1813.42     1.01077
          13      1815.2     1813.56    0.942212
          14      1819.3     1813.97    0.960206
          15        1804      1813.3     1.10231
          16     1822.16     1813.86     1.16411
          17        1820     1814.22     1.15035
          18     1807.03     1813.82     1.15368
          19     1811.39     1813.69     1.10002
          20     1811.07     1813.56     1.05277
           1     1635.12     1635.12           0
           2      1632.2     1633.66     1.03339
           3     1638.25     1635.19     1.42694
           4     1636.48     1635.51      1.1061
           5     1637.13     1635.83    0.931219
           6      1629.5     1634.78     1.23741
           7     1643.94     1636.09     1.61017
           8     1639.16     1636.47     1.45387
           9     1632.24        1636      1.3661
          10     1641.05     1636.51     1.31944
          11     1637.06     1636.56     1.20047
          12     1646.24     1637.36     1.34461
          13     1634.33     1637.13     1.26127
          14     1631.68     1636.74     1.22973
          15     1633.36     1636.52     1.16819
          16     1628.62     1636.02     1.19499
          17     1632.66     1635.82     1.14092
          18     1644.57     1636.31     1.17639
          19     1633.81     1636.18     1.12181
          20     1636.69      1636.2     1.06601
           1     1477.12     1477.12           0
           2     1473.28      1475.2     1.35572
           3     1470.63     1473.68     1.53787
           4        1469     1472.51      1.5344
           5     1472.55     1472.52     1.22755
           6     1467.43     1471.67     1.28317
           7     1475.38      1472.2     1.20427
           8     1469.91     1471.91     1.08719
           9     1470.57     1471.76    0.976587
          10     1469.25     1471.51    0.910568
          11     1478.49     1472.15     1.02519
          12     1467.97      1471.8    0.997207
          13     1472.16     1471.83    0.920884
          14     1472.27     1471.86    0.855656
          15      1470.1     1471.74    0.806549
          16     1470.15     1471.64    0.762215
          17     1469.64     1471.52    0.726418
